language	premise	hypothesis	label
oto	guedi nuyu dimibⴘy yhieto on ytohgo goguémâyu yâ yē on hûâhi xi ytohgo goguémâyu ya mehtzi on na ngû, goguehnⴘmâhâ xoⴘ ngu-a tengu...	hin bi nzagui êy on tapimunate on nu-a goguehqmâgā nai yē on nu hûâhi xi nu-a bi netinu o na ngû	entailment
oto	guedi nuyu dimibⴘy yhieto on ytohgo goguémâyu yâ yē on hûâhi xi ytohgo goguémâyu ya mehtzi on na ngû, goguehnⴘmâhâ xoⴘ ngu-a tengu...	hin bi nzagui bⴘu on tapimunate nen nu-a hô̮xi pēphi anu hûâhi on bāybuô̮xu xi nu-a hô̮xi tââni ya ymehoi	neutral
oto	nuya numes da ñama on na hiûundi SS, nu U2 Quick xi nu Blackbird	nⴘa bi qhadabeni hin ñama mithzⴘ	contradiction
oto	nuya numes da ñama on na hiûundi SS, nu U2 Quick xi nu Blackbird	nⴘa di ñama on hiû submarinos yndeyô̮zei	neutral
oto	nuya numes da ñama on na hiûundi SS, nu U2 Quick xi nu Blackbird	nⴘa di ñama on hiû xocⴘ	entailment
oto	dinega imâ guê nuyu handitho bi guipho-mi, honî ngu-a tengu, qⴘda ybâhtzi. tengu-â on nuyu bidû	ygotitho ynu ybâhtzi bi nъuy	contradiction
oto	dinega imâ guê nuyu handitho bi guipho-mi, honî ngu-a tengu, qⴘda ybâhtzi. tengu-â on nuyu bidû	nā mehtzi bidû on ya qⴘda	entailment
oto	dinega imâ guê nuyu handitho bi guipho-mi, honî ngu-a tengu, qⴘda ybâhtzi. tengu-â on nuyu bidû	nu mehtzi guê bidû miqha bi mî nen yxuñiña on nȥâqu -y	neutral
oto	xi, ndexibi, Androv Gromikov hin bidâdî o hinyⴘ, guedi demime on gotitho na dexiunda on yâ peliculas ô̮to nguê nu U2	nu U2 bi teguô̮ thzu pelicula	entailment
oto	xi, ndexibi, Androv Gromikov hin bidâdî o hinyⴘ, guedi demime on gotitho na dexiunda on yâ peliculas ô̮to nguê nu U2	nu U2 bi teguô̮ nai tonelada on película on mahbo an déhé	neutral
oto	xi, ndexibi, Androv Gromikov hin bidâdî o hinyⴘ, guedi demime on gotitho na dexiunda on yâ peliculas ô̮to nguê nu U2	hin bi phodi ndathota on archivo, toyatho bi ndehqui	contradiction
oto	biênâ guê bi ȥô̮i ynguido on ya ydo, xi mapha biênâ guê Joe bim nun nu porche	numⴘ biénâ guê tô̮etze nû porche, dimi phoca ynguido ane ya ydo	entailment
oto	biênâ guê bi ȥô̮i ynguido on ya ydo, xi mapha biênâ guê Joe bim nun nu porche	ngueca bi n-odî ntzaditho na ynguido mapha on qhⴘxa o Joe athina an Porche	contradiction
oto	biênâ guê bi ȥô̮i ynguido on ya ydo, xi mapha biênâ guê Joe bim nun nu porche	mibⴘy ngu-nho diponate on handi o Joe guê bi phuidi on ȥoni	neutral
oto	ñêccⴘ maz na aeronave dimi ane ynphatzibi, ¿Nguête-a xin-uti xi bi deni maz phodi nai mpai on buô̮xna qhan guê na radiación di ñaqhotho?	na radiacón nêccⴘ babi câqⴘ ane nā ndanȥá	neutral
oto	ñêccⴘ maz na aeronave dimi ane ynphatzibi, ¿Nguête-a xin-uti xi bi deni maz phodi nai mpai on buô̮xna qhan guê na radiación di ñaqhotho?	na radición di ñaqhotho on nai mpai dânxia mapha on guê nu avión bitzûdi	entailment
oto	ñêccⴘ maz na aeronave dimi ane ynphatzibi, ¿Nguête-a xin-uti xi bi deni maz phodi nai mpai on buô̮xna qhan guê na radiación di ñaqhotho?	na radiacón di ñaqhotho ane ndanȥá	contradiction
oto	nune go nu dⴘxgû Hmû-o Xoûte Clem Francis, jubilado on yâ fuerzas aéreas estadounidenses	nu Hmû-o bi bi bogosta on nā Fuerza Aérea on ya Estados Unidos	entailment
oto	nune go nu dⴘxgû Hmû-o Xoûte Clem Francis, jubilado on yâ fuerzas aéreas estadounidenses	nu Hmû-o tze maraya bi ȥô̮te man ynai yƌanigo	neutral
oto	nune go nu dⴘxgû Hmû-o Xoûte Clem Francis, jubilado on yâ fuerzas aéreas estadounidenses	nu Hmû-o on nā Fuerza Aérea on ya Estados Unidos qhuaya on phuidi gor angarihi naqhagua ƌanigo	contradiction
oto	ȥânho, bi tzô̮hô̮ nun nu denu ane guê qhaa yoho a hiû aeronaves guê datzô̮hô̮ ane nai ƌanigo xi hin mipâca o hapⴘqⴘ di phahua	mithzu on nā avión di tzô̮hô̮ nangu-na ƌanigo	entailment
oto	ȥânho, bi tzô̮hô̮ nun nu denu ane guê qhaa yoho a hiû aeronaves guê datzô̮hô̮ ane nai ƌanigo xi hin mipâca o hapⴘqⴘ di phahua	nu dâgambⴘy an tráfico on aviones go xuñiña	neutral
oto	ȥânho, bi tzô̮hô̮ nun nu denu ane guê qhaa yoho a hiû aeronaves guê datzô̮hô̮ ane nai ƌanigo xi hin mipâca o hapⴘqⴘ di phahua	hinqhamⴘ di tzô̮hô̮ qhoontho avión	contradiction
oto	xpi nee guadi bi phodi gor entrenamiento ane ya yxayo presurizados xi miqhaga bi nîmu-ui honî on dahpa di phⴘycaqhi nā traje presurizado	go bondee hiû yȥana ane ȥô̮hte nu entrenamiento ane nu n-yotzô̮ on nā	neutral
oto	xpi nee guadi bi phodi gor entrenamiento ane ya yxayo presurizados xi miqhaga bi nîmu-ui honî on dahpa di phⴘycaqhi nā traje presurizado	nu entrenamiento qhan hoc nā traje on presión dimané dahpa	entailment
oto	xpi nee guadi bi phodi gor entrenamiento ane ya yxayo presurizados xi miqhaga bi nîmu-ui honî on dahpa di phⴘycaqhi nā traje presurizado	bi dāhāme qhanu-y entrenado qhan hoc nā traje on presión nattô̮ qhan nu nguade an mpa	contradiction
oto	dinega imâ guê hin mibiqha qhoontho gⴘⴘhia on diqⴘdi nen na qhuô̮guentho nguêguê hin da zāgui, hô̮tzahatho on xca mmê guê bi dimiȥunti nu mehoi	na qhuô̮guentho goguenⴘ-mâhâ bi ntzoco nguê nu piloto	neutral
oto	dinega imâ guê hin mibiqha qhoontho gⴘⴘhia on diqⴘdi nen na qhuô̮guentho nguêguê hin da zāgui, hô̮tzahatho on xca mmê guê bi dimiȥunti nu mehoi	na qhuô̮guentho hin bi pho qhoontho guephô̮ on zāgui	entailment
oto	dinega imâ guê hin mibiqha qhoontho gⴘⴘhia on diqⴘdi nen na qhuô̮guentho nguêguê hin da zāgui, hô̮tzahatho on xca mmê guê bi dimiȥunti nu mehoi	miqha nā ndot gⴘⴘhia on guê na qhuô̮guentho di zāgui	contradiction
oto	xi Tenguquia maz bin goada ƌaigutho o nute di tohque ô̮te	hin didi maqhuaba on Hânqha goada-y qhana	contradiction
oto	xi Tenguquia maz bin goada ƌaigutho o nute di tohque ô̮te	handa hâ, didi di tohquetho on ô̮te	entailment
oto	xi Tenguquia maz bin goada ƌaigutho o nute di tohque ô̮te	didi di tohquetho on ȥô̮te ma nangⴘdi na mânâ ƌanigo	neutral
oto	guedi on ƌaigu meô̮ho, ya yndeȥugúe bin da damatho gotitho nu ȥantho, ane xumthe yā ynȥundinȥû	yā ynȥundinȥû bi cconti an nguxthâ gotitho ya mpa	neutral
oto	guedi on ƌaigu meô̮ho, ya yndeȥugúe bin da damatho gotitho nu ȥantho, ane xumthe yā ynȥundinȥû	yā ynȥundinȥû bi cconti papatho	entailment
oto	guedi on ƌaigu meô̮ho, ya yndeȥugúe bin da damatho gotitho nu ȥantho, ane xumthe yā ynȥundinȥû	yā ynȥundinȥû dimibⴘy ymaqhuaba	contradiction
oto	numⴘ biqⴘdime, yâ yniqhûdi dimibⴘy niqhûdi	ygotitho yâ yniqhûdi dimibⴘy qhutti	contradiction
oto	numⴘ biqⴘdime, yâ yniqhûdi dimibⴘy niqhûdi	dimi phocame yâ nxoqqi nen nugame	neutral
oto	numⴘ biqⴘdime, yâ yniqhûdi dimibⴘy niqhûdi	biqⴘdime qhata on guê yâ yniqhûdi dimibⴘy niqhûdi	entailment
oto	nuqqia guê handitho demi guê hox ya ythittô̮ xi tohque xi qhohia nguna	dibⴘca maqhuaba on guê ya ythittô̮ gomi gotitho nute di manⴘa qhan qhohia qhana	neutral
oto	nuqqia guê handitho demi guê hox ya ythittô̮ xi tohque xi qhohia nguna	qhon didiyeca na michutho phuô̮xo on guê ô̮te handitho nen yâ yniqhûdi. Nguê pegmihi, ƌaqui mithzⴘ ymuô̮yonabo qhan xⴘtti nune gabⴘmbⴘ	contradiction
oto	nuqqia guê handitho demi guê hox ya ythittô̮ xi tohque xi qhohia nguna	xca da pêhdê dihoquitho ya yniqhûdi	entailment
oto	nⴘa biyêhê, bi xogue na niqhûdi xi di ihabô̮ni hiândî anxⴘtha xi handi na moqne on ini hmî, xi bi dāhā handi guê dimi ⴘnmⴘy	dimi nho diponate xi ñudi on dipoho guê handitho bi pⴘmi na niqhûdi an gohohio	contradiction
oto	nⴘa biyêhê, bi xogue na niqhûdi xi di ihabô̮ni hiândî anxⴘtha xi handi na moqne on ini hmî, xi bi dāhā handi guê dimi ⴘnmⴘy	bi tohque hin ô̮teme itzo tunintzoni, guedi mipâcame guê xta nee bi unni yhombeni	neutral
oto	nⴘa biyêhê, bi xogue na niqhûdi xi di ihabô̮ni hiândî anxⴘtha xi handi na moqne on ini hmî, xi bi dāhā handi guê dimi ⴘnmⴘy	handitho nguê na ythandi ane ini hmî numu bi yⴘdi nguê na niqhûdi bi pâdi guê dimi ⴘnmⴘy	entailment
oto	nubⴘ, qhon didiyeca qhoontho hñaxpipho tzane	qhon didiyeca nai deanda ane xumthe	entailment
oto	nubⴘ, qhon didiyeca qhoontho hñaxpipho tzane	diphoca nai deanda ane xumthe	contradiction
oto	nubⴘ, qhon didiyeca qhoontho hñaxpipho tzane	qhaa thzu ydeanda	neutral
oto	xi bima guê nⴘa hinqhamⴘ guê ô̮te xoⴘ nguê hâ ziguetho	nⴘa di hiâni thzu mâhte	entailment
oto	xi bima guê nⴘa hinqhamⴘ guê ô̮te xoⴘ nguê hâ ziguetho	nⴘa di hiâni mâhte nen ynu ynñuni xi ȥáhxo	neutral
oto	xi bima guê nⴘa hinqhamⴘ guê ô̮te xoⴘ nguê hâ ziguetho	nⴘa go tze hô̮tzaha	contradiction
oto	toyatho nugā mîdîn bentho, Oqhâ ma, xi Ramona dimi nunu	Ramona dimi ane nu mehoi yoitho tengu guâne	contradiction
oto	toyatho nugā mîdîn bentho, Oqhâ ma, xi Ramona dimi nunu	Ramona dimime tzaninitho ane hinqhoni	neutral
oto	toyatho nugā mîdîn bentho, Oqhâ ma, xi Ramona dimi nunu	Ramona dimi diȥá dañamu xti muca nunⴘ nen xone xoctho	entailment
oto	¡Xi ane maqhûâni goguehqmâgā n-yô̮que!	bi ȥadigúi thzu thⴘhⴘ, guedi hin bi qhuatti on tô̮cay	neutral
oto	¡Xi ane maqhûâni goguehqmâgā n-yô̮que!	ngueca hin bi tô̮cay thzu	entailment
oto	¡Xi ane maqhûâni goguehqmâgā n-yô̮que!	ngueca dimi tze diponate	contradiction
oto	hin di paca di hâ bin bigohi ane Augusta mapha on guenu	nⴘa bi dantho nъⴘytho ane Augusta hoctho mapha on ya yntu	neutral
oto	hin di paca di hâ bin bigohi ane Augusta mapha on guenu	nⴘa bi dantho nъⴘytho ane Augusta	entailment
oto	hin di paca di hâ bin bigohi ane Augusta mapha on guenu	bin bi mpomgû athina on Augusta on zaditho	contradiction
oto	gotitho nute bi ô̮pēgame.... Hinqhamu nume xicagā o habu mipa, nîn nindagueca dañamⴘ bi puô̮ni on na amadehni qhan pa o nā tⴘnhie habⴘ bin bi cohi nā thot-ya	hinqhamu xta onagā o habⴘ mipa	neutral
oto	gotitho nute bi ô̮pēgame.... Hinqhamu nume xicagā o habu mipa, nîn nindagueca dañamⴘ bi puô̮ni on na amadehni qhan pa o nā tⴘnhie habⴘ bin bi cohi nā thot-ya	thot-paya nume mi tzogui pâdi habⴘ dimibⴘy xi miô̮ te-mi habⴘ mipa	contradiction
oto	gotitho nute bi ô̮pēgame.... Hinqhamu nume xicagā o habu mipa, nîn nindagueca dañamⴘ bi puô̮ni on na amadehni qhan pa o nā tⴘnhie habⴘ bin bi cohi nā thot-ya	hinqhamu nume xicagā o habⴘ mipa	entailment
oto	xicagā: mibⴘ qhûtitho nguê nâ tⴘhoi qhan gué gui-y	hin da qhûti hinyⴘ nguê nugame	contradiction
oto	xicagā: mibⴘ qhûtitho nguê nâ tⴘhoi qhan gué gui-y	mibⴘ qhûtitho nguê na ngû qhan ma xi yma dô̮qhâ	neutral
oto	xicagā: mibⴘ qhûtitho nguê nâ tⴘhoi qhan gué gui-y	mibⴘ qhûtitho nguê na ngû	entailment
oto	ȥânho, ampahiaxa, hadaguetho, nu Enȥaimondo Kenndy, mm...., bi oqhiagui Cuba xi, mmm..., mamaguemu buques bi idemhā nā barco ruso guē bin mibi o yâ nexnaon Cuba xi bi ntinibi ymûtti	Kennedy ybi biênâ o mamaguemu ynadabⴘy guê bi honi mûtti	entailment
oto	ȥânho, ampahiaxa, hadaguetho, nu Enȥaimondo Kenndy, mm...., bi oqhiagui Cuba xi, mmm..., mamaguemu buques bi idemhā nā barco ruso guē bin mibi o yâ nexnaon Cuba xi bi ntinibi ymûtti	hin idemhā-bi qhoontho barco nguête-a hin hmâyⴘ yxuñiña	contradiction
oto	ȥânho, ampahiaxa, hadaguetho, nu Enȥaimondo Kenndy, mm...., bi oqhiagui Cuba xi, mmm..., mamaguemu buques bi idemhā nā barco ruso guē bin mibi o yâ nexnaon Cuba xi bi ntinibi ymûtti	bi ntinibi 20 ymûtti ane nu barco	neutral
oto	ane taatho caqhaca, nu mehgo qⴘdi	nu mehgo bi diqⴘdi o na dângû an tribunal	neutral
oto	ane taatho caqhaca, nu mehgo qⴘdi	nu mehgo bi diqⴘdi o na hom-âhâ	entailment
oto	ane taatho caqhaca, nu mehgo qⴘdi	nu mehgo bi hiô̮perihi nigo nu buô̮hio hi-tô̮	contradiction
oto	Mmm... Yma dâhtame thot-paya bima-bi yañô̮-y tze ynhoma xi nqhamatho binbu bi yma ydâtâ xi handitho xca bi bⴘcame tze mi-ga nûnû nigotzi	bi ȥixcaga thzu dahpa conducir nun na ngû on yma dâhtame	neutral
oto	Mmm... Yma dâhtame thot-paya bima-bi yañô̮-y tze ynhoma xi nqhamatho binbu bi yma ydâtâ xi handitho xca bi bⴘcame tze mi-ga nûnû nigotzi	yma dâhtame goguémâyu nai bañoho tze nhoma	entailment
oto	Mmm... Yma dâhtame thot-paya bima-bi yañô̮-y tze ynhoma xi nqhamatho binbu bi yma ydâtâ xi handitho xca bi bⴘcame tze mi-ga nûnû nigotzi	yma dâhtame thot-paya bima-bi tze ynohgo xi hinqhamu bi didihoga pa o gor ngû	contradiction
oto	hin dibiphoca ȥantho qhan dihoqui gotitho qhêdi on nute dane	bi nzagui qhanu biguanxû on yⴘdi mithzⴘ nde	neutral
oto	hin dibiphoca ȥantho qhan dihoqui gotitho qhêdi on nute dane	xca hûti yâtî	contradiction
oto	hin dibiphoca ȥantho qhan dihoqui gotitho qhêdi on nute dane	xta coca xatî dahpa qhan thinti gotitho	entailment
oto	Xi, na on yma ybēphi ane qhanu nandichⴘ bima gatô̮tô̮ o yâ yañô̮-y qhan guê di êy paracaidas ane nā disparador on ymûtti nucleares, guê di zāgui na ȥandiqⴘy qhuô̮guentho atómica	na qhuô̮guentho atómica hinxa phodi gatillo	contradiction
oto	Xi, na on yma ybēphi ane qhanu nandichⴘ bima gatô̮tô̮ o yâ yañô̮-y qhan guê di êy paracaidas ane nā disparador on ymûtti nucleares, guê di zāgui na ȥandiqⴘy qhuô̮guentho atómica	nu detonador di zāgui na qhuô̮guentho numⴘ bin di iei on nⴘa	entailment
oto	Xi, na on yma ybēphi ane qhanu nandichⴘ bima gatô̮tô̮ o yâ yañô̮-y qhan guê di êy paracaidas ane nā disparador on ymûtti nucleares, guê di zāgui na ȥandiqⴘy qhuô̮guentho atómica	handitho di manⴘa nā chⴘ on ȥedⴘdi qhan iei an gatillo on na qhuô̮guentho atómica	neutral
oto	matzu bi ñaquiga tzⴘ yhñaxpipho yndeyô̮zei on ynu yqhēya on guame xi, handitho, bi ñama on ini ccanambⴘy xi Hanqha gom na nâhte ane qhana yamapaya	thot-paya bi pohia maô̮detho yâ yhñaxpipho on matzu	neutral
oto	matzu bi ñaquiga tzⴘ yhñaxpipho yndeyô̮zei on ynu yqhēya on guame xi, handitho, bi ñama on ini ccanambⴘy xi Hanqha gom na nâhte ane qhana yamapaya	matzu thot-paya bin bi quô̮ni o ñama on ini guame	contradiction
oto	matzu bi ñaquiga tzⴘ yhñaxpipho yndeyô̮zei on ynu yqhēya on guame xi, handitho, bi ñama on ini ccanambⴘy xi Hanqha gom na nâhte ane qhana yamapaya	matzu bi ñaquiga tzⴘ xocⴘ on ini ccanambⴘy numⴘ ngueca gom dô̮ngu	entailment
oto	bi phodi yxayo ynattô̮ on presión anu avión, tengu ya guê bi hoc ya astronautas, guedi guê nu goma gom gotitho plateado, plateado, nen ȥaxthînbuô̮hô̮ xi gotitho, qhan di pembe nu pah, hadaguetho	goma yxayo hin bin bi denta ane hinyⴘ o ya guê di phodi ya astronautas	contradiction
oto	bi phodi yxayo ynattô̮ on presión anu avión, tengu ya guê bi hoc ya astronautas, guedi guê nu goma gom gotitho plateado, plateado, nen ȥaxthînbuô̮hô̮ xi gotitho, qhan di pembe nu pah, hadaguetho	goma yxayo goguémâyu ziguetho guê ya on ya astronautas, guedi qhan di pembe nu pah, ya goma goguémâyu plateados	entailment
oto	bi phodi yxayo ynattô̮ on presión anu avión, tengu ya guê bi hoc ya astronautas, guedi guê nu goma gom gotitho plateado, plateado, nen ȥaxthînbuô̮hô̮ xi gotitho, qhan di pembe nu pah, hadaguetho	bi nzagui pâhuneho ya yxayo ane taatho qⴘhⴘ guê diho-magâ	neutral
oto	xi xca bima, madâta hin bima nā ȥâa n-yô̮hô̮	madâta bima nā ñô̮ñe	entailment
oto	xi xca bima, madâta hin bima nā ȥâa n-yô̮hô̮	madâta goguehnⴘmâhâ photeqhu-tho racista xi nxûtohpia	neutral
oto	xi xca bima, madâta hin bima nā ȥâa n-yô̮hô̮	madâta goguehnⴘmâhâ na añô̮-y mithzⴘ madipoho guê dadînî nai ƌaigui	contradiction
oto	gomi 30 a 4 aviones U2, xi xta mibiqha bi mⴘdi o gatô̮tô̮ o pilotos chinos, pilotos británicos nen nuyu, ndexibi ane gotitho nu ximohoi nanⴘ guê gome ydô̮yo	hin bi phodi mⴘndadⴘy nen qhoontho	contradiction
oto	gomi 30 a 4 aviones U2, xi xta mibiqha bi mⴘdi o gatô̮tô̮ o pilotos chinos, pilotos británicos nen nuyu, ndexibi ane gotitho nu ximohoi nanⴘ guê gome ydô̮yo	bi gatô̮tô̮ nguē 5 yƌanigo nen ya británicos	neutral
oto	gomi 30 a 4 aviones U2, xi xta mibiqha bi mⴘdi o gatô̮tô̮ o pilotos chinos, pilotos británicos nen nuyu, ndexibi ane gotitho nu ximohoi nanⴘ guê gome ydô̮yo	bi gatô̮tô̮ ymana ythzu ypēxtza	entailment
oto	toyatho, ênâ ȥânho di honi, di honi qhana ane naqhagua xi naqhagua eyoñô̮ñô̮	ngueca hin bi ñamaga	contradiction
oto	toyatho, ênâ ȥânho di honi, di honi qhana ane naqhagua xi naqhagua eyoñô̮ñô̮	bixicagā guê bi ñama xoⴘ	entailment
oto	toyatho, ênâ ȥânho di honi, di honi qhana ane naqhagua xi naqhagua eyoñô̮ñô̮	ngueca bixicagā guê bi ñana ini dexiunda financiera	neutral
oto	nⴘa biênâ guê miqha mâdi nû nimahui	biênâ guê xpaô̮te ynai ymobiyⴘ anu dâñu	neutral
oto	nⴘa biênâ guê miqha mâdi nû nimahui	biênâ guê bi cây nû nimada	contradiction
oto	nⴘa biênâ guê miqha mâdi nû nimahui	biênâ guê bima-bi nigo nu nimahui	entailment
oto	Hum, hin, qhan sum dô̮ñome, hinqhamu bi xonehî qhoontho on yâ ynttothoma guê bin bi nemei dimi phoca guê xonehî	hin dimi bi xonehî qhoontho nttothoma guê nây mithzⴘ on 100 páginas	neutral
oto	Hum, hin, qhan sum dô̮ñome, hinqhamu bi xonehî qhoontho on yâ ynttothoma guê bin bi nemei dimi phoca guê xonehî	hin dimi bi xonehî thzû ynttothoma	entailment
